system:index,annual_mean_solar,elevation,lat,lon,year,.geo
5469_0,3697451.627206515,282,49.444941997321656,-77.82534681618674,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.81656148685354,49.43878166151786]}"
5471_0,4296217.6242099395,392,39.84136748740382,-80.47722386874787,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.48455788068853,39.81782496859779]}"
5472_0,4526974.270471355,273,38.19280182442591,-84.44205851363427,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.44612828365561,38.20085745718265]}"
5473_0,4630086.733171127,70,34.89838740596899,-91.75015601349017,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72248208502373,34.88607405878162]}"
5475_0,4526074.811196241,1582,43.712930544902775,-105.68197134328987,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.70925105876468,43.69854699599412]}"
5476_0,3531596.979346926,1132,48.07711615763788,-121.28593360953963,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31298754392077,48.064359276815]}"
5477_0,4229793.866789849,338,46.933445019819416,-71.27619016661453,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.26784306562223,46.932482018824395]}"
5480_0,4767380.436253319,1282,41.02928515530393,-112.71768157680182,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.74305973342054,41.03055060215914]}"
5481_0,9999.0,0,31.705877630667906,-116.80833461891456,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.78547851195839,31.732987411522092]}"
5483_0,4797858.261738478,1702,40.37899370867568,-112.3072286011836,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.33881785556675,40.38376359759309]}"
5484_0,5423232.213022725,243,34.177370773730544,-115.32658680097406,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.33020775168475,34.1584386786448]}"
5485_0,4734264.135825236,99,39.97096366571767,-75.35635929044292,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.39111021973083,39.9795217197393]}"
5486_0,5288809.640962223,999,30.937700047070205,-103.78461382861515,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.76889004506651,30.924503655814526]}"
5488_0,9999.0,0,43.66386003218951,-68.06202338159537,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.03390804279195,43.69854699599412]}"
5489_0,5320728.309227063,7,25.686778915120804,-109.25873030784996,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.26657958387798,25.669359243715324]}"
5491_0,4017738.0848549167,1264,47.3375467461042,-111.84567329589368,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.85372760214221,47.33672389667818]}"
5492_0,4677574.118816104,1612,43.00061919202082,-108.22310510453751,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.21555070145814,42.970911615857304]}"
5493_0,9999.0,0,33.681289671743194,-77.14550799195915,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.1697744822875,33.67334842522026]}"
5494_0,4438519.393159712,316,40.31804476890363,-84.08524056693348,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.12273478137259,40.30291522202233]}"
5495_0,4548011.956572954,264,36.26794215636125,-96.61813277715005,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.6542329948399,36.260496443484485]}"
5496_0,5532769.698553547,1339,28.00680022921004,-104.14246116397646,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.1731319229203,28.013962135267274]}"
5498_0,4635728.841418844,118,36.38192687249449,-88.7645988553322,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.73109218890573,36.422193194626]}"
5500_0,5097896.355260168,25,33.71617058512795,-117.90165504722681,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.91735576994898,33.754196800791014]}"
5503_0,4396688.7524919035,361,42.56031353788199,-76.72307597437273,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.68468422886295,42.566669738003526]}"
5506_0,4156192.950237337,434,44.98946556324162,-97.91495311999255,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.94780700397202,44.99212100512623]}"
5507_0,4487313.049381172,246,38.42729081365544,-84.04562219746582,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.04188640580183,38.44340258389492]}"
5509_0,9999.0,0,24.91173879064866,-109.59895109028588,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.58997308616101,24.941723863578513]}"
5510_0,4861901.07709236,232,36.03663387983544,-80.5745813457797,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.56540625625928,36.01795131677221]}"
5511_0,5129084.717189392,1797,37.813367095696286,-114.04597585641073,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.03663374255265,37.796615579328865]}"
5512_0,5175751.623068387,66,27.78393658813609,-109.92912689040313,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.91336658844405,27.771417008555005]}"
5514_0,4607106.332229346,755,40.89920345861617,-99.90049618876475,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.88816801767018,40.868853851017626]}"
5515_0,9999.0,7,37.3178459444198,-75.99305795639881,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.95704884872613,37.31152532590432]}"
5517_0,9999.0,0,28.050558343372984,-112.65167681065444,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.66221135784978,28.013962135267274]}"
5518_0,4265915.871755602,644,47.97288637384249,-70.5757005531176,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.54020768548541,47.98351090124424]}"
5519_0,4519926.9436163325,127,32.89227687927729,-95.0092458783866,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.03726548342478,32.86486466951269]}"
5520_0,5137136.620271583,8,30.060278710282375,-85.38964386439946,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.4163087905047,30.0351715245362]}"
5524_0,4152523.0042327708,261,42.4883700762508,-88.22424457096152,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.24600193548119,42.485821362432766]}"
5525_0,3942208.252177976,379,44.996848672831725,-90.6782549466207,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6714532026039,44.99212100512623]}"
5526_0,5088990.16385035,3525,37.56940410417445,-106.9740030363055,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.0028250678968,37.55407045261659]}"
5528_0,9999.0,0,37.7182269371808,-75.91889437004315,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.95704884872613,37.715767203758105]}"
5529_0,5211052.646042132,426,34.07834471311117,-117.20469723230823,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.18972038981217,34.07759030307405]}"
5530_0,3727707.329775008,440,49.02898248365281,-87.60083362968456,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.59921493091512,49.03453978366408]}"
5532_0,5319550.137166561,1474,30.462128908190156,-103.16224964450619,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.12210304050046,30.439413402389984]}"
5534_0,4607670.834826378,2185,44.07416382436137,-109.22210951110591,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.18573120830723,44.102788873847906]}"
5536_0,5049354.622811538,2043,38.34360838674806,-112.0918676958304,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.09627272885449,38.36255420832416]}"
5537_0,5214841.179660853,2126,34.548187641224864,-107.66434277978468,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.64961207246284,34.562680556498584]}"
5538_0,4695562.620614049,294,35.43295097011735,-85.3075842251709,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.33546041493393,35.452012687776914]}"
5539_0,4393537.2456996655,2387,44.751811122940175,-115.42517606499115,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.41105612725552,44.74957587841396]}"
5540_0,4696944.06339373,1340,40.61168149308633,-103.56340178111437,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.52634491835424,40.62630872430535]}"
5541_0,5093304.494786424,1298,35.76018349778735,-103.01972133288024,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.04125466492971,35.77540619005994]}"
5542_0,9999.0,0,24.964051149448395,-109.64106661781861,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.67082146173178,24.941723863578513]}"
5543_0,5590027.275608341,1413,26.98600547346678,-104.75126512361098,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.7390705519156,26.962933252847435]}"
5544_0,4433648.192160853,672,42.14704244363964,-98.9582983243787,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.9179875108211,42.16242786014974]}"
5545_0,4585120.611852634,168,39.782905907627644,-77.80284318357921,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.81656148685354,39.81782496859779]}"
5546_0,9999.0,0,44.42287187871459,-66.99783510081933,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.98287916037212,44.42618237613093]}"
5548_0,4949518.105888022,111,31.797989792643836,-85.26921670517386,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.25461203936318,31.813835787092852]}"
5551_0,5503764.387195099,54,27.40428960102676,-113.46813591600225,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-113.47069511355735,27.36717513070122]}"
5555_0,3827842.024809255,293,45.984431165435815,-92.45478594863914,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.45011746516055,45.96230151197531]}"
5556_0,4108743.744586652,329,43.71376387776609,-85.34143743688284,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.33546041493393,43.69854699599412]}"
5557_0,9999.0,0,25.99891592825707,-76.26107267622254,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.28044235100916,25.992752745998352]}"
5558_0,4107137.4790900764,147,48.595089339109904,-72.50400159250985,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.48056869918359,48.630297905810295]}"
5559_0,4390137.101778433,247,40.689647620686685,-84.68567057891752,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.68867341036788,40.70715709987611]}"
5561_0,4449774.660596926,270,38.06660927788342,-91.08571833586961,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.07569508045768,38.03916070604114]}"
5562_0,4573611.415048981,104,35.66550580677768,-91.58186376390914,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.56078533388222,35.69455781448919]}"
5563_0,4587512.321013592,424,42.58366947819933,-74.40053352994654,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.42092971288176,42.566669738003526]}"
5564_0,3743264.3560592546,182,48.72041972572819,-87.39066729511043,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.35666980420287,48.71114628138105]}"
5565_0,4312428.497725922,1123,45.18775013216552,-105.46679883440288,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.4667059320524,45.15381775626774]}"
5566_0,4363240.853661994,263,47.396777235846244,-68.40108765632743,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.43814992064574,47.41757227224894]}"
5567_0,5233604.320985054,1448,36.807440878937975,-111.05334893766336,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.04524384643464,36.82643507247978]}"
5569_0,4312685.435711081,325,41.66943516037993,-80.54647743324773,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.56540625625928,41.677337606725196]}"
5571_0,5166363.529289848,23,29.95326068718345,-81.73566411384506,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.69728351424988,29.954323148965443]}"
5572_0,4154494.8818583414,175,45.153906675852376,-86.86011881905895,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.87157955077832,45.15381775626774]}"
5573_0,4337007.700066104,290,40.84905793447175,-92.76324304982452,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.77351096744357,40.868853851017626]}"
5574_0,5172296.60808551,653,26.961734947405184,-108.61024176867063,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.61979257931193,26.962933252847435]}"
5575_0,4285533.753719072,240,41.300489604733194,-89.84697994318286,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.86296944689633,41.27309572887141]}"
5576_0,9999.0,0,24.51953833303093,-78.72181697472583,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.70589361813187,24.537481985724728]}"
5577_0,4636112.659198524,387,35.479712578366744,-97.3305657790293,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.30101999940597,35.452012687776914]}"
5578_0,4642838.0476117665,77,35.71676324248681,-89.75570553414984,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.78212107132556,35.69455781448919]}"
5579_0,3855767.6091129077,1644,47.94731238878338,-120.76932981507076,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.74704891492547,47.98351090124424]}"
5580_0,4998850.9851688435,410,26.823938151058066,-100.45135907230927,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-100.45410664666548,26.801236501705922]}"
5581_0,4481920.667931401,1310,43.655131432478015,-103.96624928362984,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.93058679620803,43.61769862042336]}"
5584_0,4853648.243302406,276,35.3652009437107,-81.35945746248146,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.37389001196685,35.371164312206155]}"
5585_0,5029898.70209236,1599,38.965495699906924,-111.94911029435389,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.93457597771297,38.92849283731946]}"
5586_0,4889592.351949666,1887,40.52241709265245,-109.61296714055926,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.58997308616101,40.5454603487346]}"
5587_0,5026392.2356254645,1654,39.30106268639905,-110.18075827734852,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.15591171515632,39.332734715173245]}"
5588_0,4113806.3451003507,680,47.78536118166567,-71.60043567359763,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.59123656790526,47.821814150102725]}"
5590_0,4690285.157429118,94,34.83769735954723,-89.9656614124026,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.94381782246708,34.80522568321086]}"
5591_0,4643020.898810396,44,33.519445422081496,-91.51195691617086,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.47993695831147,33.51165167407875]}"
5592_0,4612232.7177316295,295,35.65084660561895,-97.07666863951845,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.0584748726937,35.61370943891843]}"
5594_0,5203312.1033766065,1680,36.71749102940024,-108.31839496363321,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-108.29639907702891,36.74558669690902]}"
5595_0,4985347.607543273,37,34.48232814413562,-79.03408410940916,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.02928712041489,34.48183218092783]}"
5597_0,3756264.6655341405,248,48.15946362438388,-97.00398917108207,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.97762649712294,48.14520765238575]}"
5599_0,5424395.956230488,858,29.905614380858513,-104.6832932423827,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.65822217634485,29.873474773394683]}"
5601_0,9999.0,0,24.782300433593253,-115.07166732117584,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.08766262497248,24.780027112436997]}"
5603_0,5716641.104775008,1981,24.247422601121176,-101.48994756669622,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.50513552908532,24.2140884834417]}"
5605_0,4204055.170785282,252,46.49819588329535,-119.12274778457248,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.13008140351033,46.52824014097061]}"
5607_0,4542923.13357067,105,34.48319448694792,-92.33166029669778,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.36926908958979,34.48183218092783]}"
5608_0,5050923.556801264,20,38.29463328925169,-121.99486942294432,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95977454848682,38.2817058327534]}"
5609_0,4759400.860768159,762,38.61471321319996,-99.92087550981815,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.88816801767018,38.605099335036435]}"
5610_0,4717644.542531857,276,32.833547105636924,-97.59917589285757,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.62441350168899,32.86486466951269]}"
5611_0,4415136.066904004,144,45.79680839002455,-67.83425480571745,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-67.87221129165044,45.8006047608338]}"
5612_0,4836421.764535282,596,37.004951403746965,-99.92180511241894,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.88816801767018,36.988131823621295]}"
5614_0,4900576.812908569,9,37.33528227698855,-76.48262052981755,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.52298747772143,37.31152532590432]}"
5617_0,5420623.750551264,2035,25.230584135699115,-106.4033185985356,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.4368864389015,25.26511736586154]}"
5618_0,9999.0,0,25.098466115337438,-78.34958499170743,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.38250011584884,25.103420614720026]}"
5619_0,4094500.1092556017,381,44.890912353043674,-84.35830779776781,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.36527990808486,44.91127262955548]}"
5620_0,4786529.625094643,467,34.958753871175986,-98.98463133527468,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.99883588639186,34.96692243435237]}"
5621_0,3637922.3637361955,359,48.48593581613761,-94.50050084837426,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.47132685442946,48.468601154668775]}"
5622_0,4227704.7701003505,262,42.83678182215102,-84.00479384400893,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.04188640580183,42.80921486471579]}"
5623_0,5092682.550979346,456,38.92857877262978,-122.39063331855367,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.36401642634061,38.92849283731946]}"
5624_0,9999.0,0,25.009942174396233,-80.94771742649027,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.96964813411306,25.02257223914927]}"
5625_0,5010353.073753319,2102,40.283480827002194,-117.51863031365986,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.51311389209519,40.30291522202233]}"
5628_0,3748695.544558113,179,48.407153381813856,-87.686412817761,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.68006330648589,48.38775277909802]}"
5629_0,3886006.3534622225,468,46.91999861817158,-82.21293951137976,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.18237376767442,46.932482018824395]}"
5632_0,5060493.841104917,6,32.365727255642845,-80.57646140552272,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.56540625625928,32.379774416088146]}"
5633_0,5134827.382714506,1744,35.75475838850083,-104.46296325552203,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.49652542520333,35.77540619005994]}"
5634_0,4384660.14247478,382,47.827711633869434,-66.53289357789325,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-66.49778890694758,47.821814150102725]}"
5635_0,4618428.1555170175,948,41.36201046603441,-101.13595546944765,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.10089365123154,41.35394410444217]}"
5636_0,4330533.000608342,444,46.836022805704864,-70.15899979116004,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.13596580763164,46.85163364325364]}"
5637_0,4586672.339364049,957,43.100104743857116,-115.63990772563162,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.65360125396778,43.132608366998824]}"
5638_0,4641740.555031857,596,42.083133294374775,-74.39931705792034,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.42092971288176,42.08157948457898]}"
5639_0,5189907.15280583,1288,34.15655067688373,-112.4974112667221,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.50051460670826,34.1584386786448]}"
5640_0,4406336.097183684,323,39.08149185950785,-96.06671140234057,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.0882943658446,39.09018958846097]}"
5641_0,9999.0,0,29.29324645425525,-80.73451983829025,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.7271030074008,29.307536144399386]}"
5642_0,5139483.113165419,1348,35.43651648031875,-103.98011826619853,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.01143517177879,35.452012687776914]}"
5644_0,4565800.109769301,1599,43.52962525908755,-105.7525522966,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.79009943433545,43.53685024485261]}"
5647_0,4195593.882001036,408,44.76456948580018,-98.64104553272028,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.67544238410883,44.74957587841396]}"
5648_0,3943060.599780716,652,48.5248790312877,-103.98109850612393,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.01143517177879,48.549449530239535]}"
5651_0,4937165.334255601,765,32.26770173498349,-100.31072866004753,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-100.29240989552397,32.298926040517394]}"
5653_0,3660812.0462704417,271,49.2165036668149,-96.86927261488374,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.89677812155217,49.19623653480559]}"
5654_0,5070253.582343501,78,30.765837954070832,-84.43834883926282,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.44612828365561,30.76280690467301]}"
5655_0,4370628.845243044,3020,45.11737597153508,-109.55478106516689,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-109.58997308616101,45.15381775626774]}"
5656_0,4766620.39943825,224,34.50719810540655,-82.87653865464638,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.91000914781122,34.48183218092783]}"
5657_0,4196085.793273866,386,42.56502463671123,-95.02903719854928,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.03726548342478,42.566669738003526]}"
5659_0,4381127.565848067,200,39.370165652273975,-93.10981397150991,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.0969044697266,39.332734715173245]}"
5660_0,3944460.707058113,330,44.58982820086906,-90.7560150596869,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75230157817465,44.587879127272444]}"
5661_0,4240647.935054689,107,45.89795640163258,-72.29141396256314,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.31887194804207,45.88145313640456]}"
5664_0,5290791.464906286,1340,24.517449029812568,-99.73993953635518,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.72647126652868,24.537481985724728]}"
5666_0,4251374.962023866,315,41.94397785784559,-93.89489491997684,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.90538822543417,41.91988273343747]}"
5669_0,4321580.631544415,175,45.360744648228696,-80.96727633954343,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.96964813411306,45.396362882980014]}"
5672_0,4723931.571013592,58,42.39165656291826,-71.2852668208454,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.26784306562223,42.404972986862006]}"
5673_0,4837257.481630031,864,37.6751345506551,-100.58619956824403,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-100.615803397807,37.63491882818735]}"
5674_0,5231560.883313821,1247,30.42012524376665,-110.46038429834348,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.47930521743935,30.439413402389984]}"
5675_0,5274010.49681268,818,31.314059254581863,-103.27058335419514,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.28379979164198,31.32874553366831]}"
5676_0,9999.0,0,25.5747279357855,-79.41139961663595,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.43352899826868,25.588510868144567]}"
5677_0,3335534.8081996655,1057,48.12896926197117,-121.67488069958792,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.6363810462038,48.14520765238575]}"
5679_0,4652949.836310396,7,30.027943488397533,-91.50864502911807,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.47993695831147,30.0351715245362]}"
5681_0,4920053.62107067,696,32.32310210692464,-99.96571872247374,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.96901639324093,32.298926040517394]}"
5683_0,4305059.604461081,1126,45.24960144785967,-106.11150774970984,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.11349293661847,45.2346661318385]}"
5684_0,5113712.999010168,1163,34.20176139949948,-102.68634426460544,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.71786116264667,34.23928705421556]}"
5685_0,9999.0,0,41.72115537655245,-69.83204485686277,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.81257230534861,41.758185982295956]}"
5686_0,4269796.000836652,471,41.168789562577615,-79.26360787951953,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.27183224712716,41.19224735330066]}"
5688_0,4869777.629061538,2024,41.40180083117602,-116.44615953801045,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.46208500967535,41.43479248001292]}"
5689_0,4541270.570956515,258,34.92956113277211,-96.44074493050825,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.41168786812764,34.96692243435237]}"
5690_0,3719188.0078571998,478,49.139545307293744,-98.76600048685935,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.75629075967959,49.11538815923483]}"
5691_0,4229056.286025008,183,45.63063215812467,-82.96150239394224,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.99085752338199,45.63890800969229]}"
5693_0,4777660.071470214,110,41.77442485587102,-72.50104803777977,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.48056869918359,41.758185982295956]}"
5694_0,9999.0,0,26.166816273467575,-112.70714622742662,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.74305973342054,26.154449497139865]}"
5695_0,3930961.945956515,645,48.103347683707035,-102.14844792669831,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.15192253365137,48.064359276815]}"
5696_0,5339070.128376606,154,33.66419527035685,-114.79992899992726,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-114.76426912268946,33.67334842522026]}"
5697_0,3944573.3331140494,603,47.59329951206517,-102.00712603265762,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.99022578250987,47.57926902339045]}"
5698_0,9999.0,0,33.30180203017124,-77.14520799855356,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.1697744822875,33.269106547366476]}"
5699_0,4727829.670642588,234,35.14285737607794,-87.55586624326439,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.51836655534437,35.12861918549388]}"
5700_0,9999.0,0,46.512660412740544,-124.77725523450434,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-124.78946769346332,46.52824014097061]}"
5702_0,4148500.6188731818,347,42.92522136333444,-94.07231138363662,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.06708497657569,42.89006324028655]}"
5704_0,3731056.4121665605,553,47.88147413119953,-90.87295525524617,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8331499537454,47.90266252567348]}"
5705_0,4455909.222868616,308,37.87193178310076,-91.41981435513523,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3990885827407,37.87746395489962]}"
5706_0,5578605.979832086,1677,27.703387726130103,-103.94393774440414,2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-103.93058679620803,27.69056863298425]}"
